"기준_년_코드","기준_분기_코드","행정동_코드","행정동_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2021","2","11410710","북가좌1동","LL","다이나믹","101","50","116","55"
"2021","2","11410700","남가좌2동","LL","다이나믹","108","54","116","55"
"2021","2","11410690","남가좌1동","HH","정체","128","65","116","55"
"2021","2","11410685","홍은2동","LH","상권확장","114","58","116","55"
"2021","2","11410660","홍은1동","HH","정체","118","62","116","55"
"2021","2","11410655","홍제2동","HH","정체","126","61","116","55"
"2021","2","11410640","홍제3동","HH","정체","124","64","116","55"
"2021","2","11410620","홍제1동","HH","정체","123","58","116","55"
"2021","2","11410615","연희동","LH","상권확장","111","57","116","55"
"2021","2","11410585","신촌동","HL","상권축소","122","52","116","55"
"2021","2","11410565","충현동","HH","정체","127","61","116","55"
"2021","2","11410555","북아현동","HH","정체","138","64","116","55"
"2021","2","11410520","천연동","HH","정체","127","60","116","55"
"2021","2","11380690","진관동","LL","다이나믹","69","46","116","55"
"2021","2","11380650","수색동","HH","정체","158","71","116","55"
"2021","2","11380640","증산동","HH","정체","131","57","116","55"
"2021","2","11380632","신사2동","LH","상권확장","110","55","116","55"
"2021","2","11380631","신사1동","LL","다이나믹","112","51","116","55"
"2021","2","11380625","역촌동","LL","다이나믹","103","51","116","55"
"2021","2","11380600","응암3동","HL","상권축소","119","54","116","55"
"2021","2","11380590","응암2동","LH","상권확장","86","56","116","55"
"2021","2","11380580","응암1동","LH","상권확장","116","55","116","55"
"2021","2","11380570","대조동","LL","다이나믹","114","53","116","55"
"2021","2","11380560","구산동","LL","다이나믹","106","55","116","55"
"2021","2","11380552","갈현2동","LL","다이나믹","99","51","116","55"
"2021","2","11380551","갈현1동","LL","다이나믹","107","51","116","55"
"2021","2","11380530","불광2동","LH","상권확장","116","57","116","55"
"2021","2","11380520","불광1동","LH","상권확장","114","56","116","55"
"2021","2","11380510","녹번동","LH","상권확장","111","55","116","55"
"2021","2","11350720","상계10동","LL","다이나믹","104","52","116","55"
"2021","2","11350710","상계9동","HL","상권축소","122","53","116","55"
"2021","2","11350700","상계8동","HH","정체","117","58","116","55"
"2021","2","11350695","상계6.7동","LL","다이나믹","112","51","116","55"
"2021","2","11350670","상계5동","LL","다이나믹","109","51","116","55"
"2021","2","11350665","상계3.4동","HH","정체","117","57","116","55"
"2021","2","11350640","상계2동","LL","다이나믹","100","48","116","55"
"2021","2","11350630","상계1동","LL","다이나믹","105","50","116","55"
"2021","2","11350625","중계2.3동","LL","다이나믹","112","54","116","55"
"2021","2","11350624","중계4동","LL","다이나믹","100","49","116","55"
"2021","2","11350621","중계1동","LL","다이나믹","103","51","116","55"
"2021","2","11350619","중계본동","LL","다이나믹","98","51","116","55"
"2021","2","11350612","하계2동","HH","정체","123","61","116","55"
"2021","2","11350611","하계1동","LH","상권확장","115","55","116","55"
"2021","2","11350600","공릉2동","LL","다이나믹","98","52","116","55"
"2021","2","11350595","공릉1동","LL","다이나믹","112","54","116","55"
"2021","2","11350580","월계3동","LL","다이나믹","104","54","116","55"
"2021","2","11350570","월계2동","LH","상권확장","104","56","116","55"
"2021","2","11350560","월계1동","LL","다이나믹","113","55","116","55"
"2021","2","11320710","방학3동","LH","상권확장","109","55","116","55"
"2021","2","11320700","방학2동","LL","다이나믹","105","51","116","55"
"2021","2","11320690","방학1동","LL","다이나믹","106","49","116","55"
"2021","2","11320681","쌍문4동","LL","다이나믹","103","52","116","55"
"2021","2","11320680","쌍문3동","LL","다이나믹","107","53","116","55"
"2021","2","11320670","쌍문2동","LL","다이나믹","108","51","116","55"
"2021","2","11320660","쌍문1동","LL","다이나믹","112","52","116","55"
"2021","2","11320522","도봉2동","LL","다이나믹","111","51","116","55"
"2021","2","11320521","도봉1동","HL","상권축소","117","54","116","55"
"2021","2","11320515","창5동","LL","다이나믹","108","50","116","55"
"2021","2","11320514","창4동","HL","상권축소","121","53","116","55"
"2021","2","11320513","창3동","LL","다이나믹","111","55","116","55"
"2021","2","11320512","창2동","LL","다이나믹","108","53","116","55"
"2021","2","11320511","창1동","LL","다이나믹","104","51","116","55"
"2021","2","11305660","인수동","LL","다이나믹","107","51","116","55"
"2021","2","11305645","우이동","LL","다이나믹","109","53","116","55"
"2021","2","11305630","수유3동","LL","다이나믹","107","50","116","55"
"2021","2","11305620","수유2동","LL","다이나믹","106","53","116","55"
"2021","2","11305610","수유1동","HL","상권축소","119","55","116","55"
"2021","2","11305606","번3동","LL","다이나믹","112","50","116","55"
"2021","2","11305600","번2동","LL","다이나믹","113","54","116","55"
"2021","2","11305590","번1동","LL","다이나믹","107","48","116","55"
"2021","2","11305575","삼각산동","LL","다이나믹","97","50","116","55"
"2021","2","11305555","송천동","HH","정체","122","56","116","55"
"2021","2","11305545","송중동","LL","다이나믹","104","52","116","55"
"2021","2","11305535","미아동","LL","다이나믹","110","49","116","55"
"2021","2","11305534","삼양동","HL","상권축소","120","54","116","55"
"2021","2","11290810","석관동","HH","정체","130","57","116","55"
"2021","2","11290780","장위3동","HH","정체","124","67","116","55"
"2021","2","11290770","장위2동","HH","정체","143","62","116","55"
"2021","2","11290760","장위1동","HH","정체","126","59","116","55"
"2021","2","11290725","월곡2동","LL","다이나믹","111","55","116","55"
"2021","2","11290715","월곡1동","HL","상권축소","124","52","116","55"
"2021","2","11290705","종암동","HH","정체","119","58","116","55"
"2021","2","11290685","길음2동","LH","상권확장","110","58","116","55"
"2021","2","11290660","길음1동","HH","정체","118","62","116","55"
"2021","2","11290650","정릉4동","LH","상권확장","105","59","116","55"
"2021","2","11290640","정릉3동","HH","정체","117","62","116","55"
"2021","2","11290630","정릉2동","HH","정체","118","63","116","55"
"2021","2","11290620","정릉1동","LH","상권확장","116","55","116","55"
"2021","2","11290610","보문동","HH","정체","119","57","116","55"
"2021","2","11290600","안암동","LH","상권확장","109","57","116","55"
"2021","2","11290590","돈암2동","LL","다이나믹","104","51","116","55"
"2021","2","11290580","돈암1동","LH","상권확장","110","56","116","55"
"2021","2","11290575","동선동","LL","다이나믹","106","51","116","55"
"2021","2","11290555","삼선동","LH","상권확장","112","56","116","55"
"2021","2","11290525","성북동","LH","상권확장","115","64","116","55"
"2021","2","11260690","신내2동","LL","다이나믹","111","51","116","55"
"2021","2","11260680","신내1동","LL","다이나믹","104","52","116","55"
"2021","2","11260660","망우3동","LL","다이나믹","111","49","116","55"
"2021","2","11260655","망우본동","HL","상권축소","119","53","116","55"
"2021","2","11260630","묵2동","LL","다이나믹","107","52","116","55"
"2021","2","11260620","묵1동","LL","다이나믹","103","52","116","55"
"2021","2","11260610","중화2동","HL","상권축소","117","53","116","55"
"2021","2","11260600","중화1동","LL","다이나믹","114","53","116","55"
"2021","2","11260590","상봉2동","LL","다이나믹","111","52","116","55"
"2021","2","11260580","상봉1동","LL","다이나믹","101","51","116","55"
"2021","2","11260575","면목3.8동","LL","다이나믹","111","51","116","55"
"2021","2","11260570","면목7동","HL","상권축소","118","52","116","55"
"2021","2","11260565","면목본동","LL","다이나믹","115","50","116","55"
"2021","2","11260550","면목5동","LH","상권확장","114","55","116","55"
"2021","2","11260540","면목4동","LL","다이나믹","110","52","116","55"
"2021","2","11260520","면목2동","HL","상권축소","118","50","116","55"
"2021","2","11230750","이문2동","HH","정체","119","59","116","55"
"2021","2","11230740","이문1동","HH","정체","127","60","116","55"
"2021","2","11230730","휘경2동","LH","상권확장","102","55","116","55"
"2021","2","11230720","휘경1동","HL","상권축소","128","54","116","55"
"2021","2","11230710","회기동","LL","다이나믹","102","50","116","55"
"2021","2","11230705","청량리동","HH","정체","167","63","116","55"
"2021","2","11230660","장안2동","LL","다이나믹","115","50","116","55"
"2021","2","11230650","장안1동","HL","상권축소","124","52","116","55"
"2021","2","11230610","답십리2동","HH","정체","147","63","116","55"
"2021","2","11230600","답십리1동","HH","정체","117","57","116","55"
"2021","2","11230570","전농2동","HH","정체","128","55","116","55"
"2021","2","11230560","전농1동","HH","정체","116","57","116","55"
"2021","2","11230545","제기동","HH","정체","143","73","116","55"
"2021","2","11230536","용신동","HH","정체","128","58","116","55"
"2021","2","11215870","구의3동","HH","정체","123","57","116","55"
"2021","2","11215860","구의2동","LH","상권확장","108","58","116","55"
"2021","2","11215850","구의1동","HL","상권축소","119","52","116","55"
"2021","2","11215847","자양4동","LL","다이나믹","109","53","116","55"
"2021","2","11215840","자양3동","LL","다이나믹","107","53","116","55"
"2021","2","11215830","자양2동","HL","상권축소","118","52","116","55"
"2021","2","11215820","자양1동","LL","다이나믹","115","53","116","55"
"2021","2","11215810","광장동","LL","다이나믹","105","55","116","55"
"2021","2","11215780","능동","LL","다이나믹","105","55","116","55"
"2021","2","11215770","중곡4동","LL","다이나믹","113","54","116","55"
"2021","2","11215760","중곡3동","LL","다이나믹","109","50","116","55"
"2021","2","11215750","중곡2동","LL","다이나믹","109","51","116","55"
"2021","2","11215740","중곡1동","LL","다이나믹","115","53","116","55"
"2021","2","11215730","군자동","LL","다이나믹","113","53","116","55"
"2021","2","11215710","화양동","LL","다이나믹","97","51","116","55"
"2021","2","11200790","용답동","HH","정체","141","60","116","55"
"2021","2","11200720","송정동","HH","정체","129","55","116","55"
"2021","2","11200690","성수2가3동","LH","상권확장","99","56","116","55"
"2021","2","11200670","성수2가1동","LL","다이나믹","108","54","116","55"
"2021","2","11200660","성수1가2동","LL","다이나믹","88","55","116","55"
"2021","2","11200650","성수1가1동","LH","상권확장","107","56","116","55"
"2021","2","11200645","옥수동","LL","다이나믹","100","54","116","55"
"2021","2","11200620","금호4가동","HH","정체","120","59","116","55"
"2021","2","11200615","금호2.3가동","HH","정체","116","60","116","55"
"2021","2","11200590","금호1가동","LH","상권확장","113","57","116","55"
"2021","2","11200580","응봉동","LH","상권확장","109","57","116","55"
"2021","2","11200570","행당2동","LL","다이나믹","95","52","116","55"
"2021","2","11200560","행당1동","LH","상권확장","108","55","116","55"
"2021","2","11200550","사근동","LH","상권확장","97","55","116","55"
"2021","2","11200540","마장동","HH","정체","136","74","116","55"
"2021","2","11200535","왕십리도선동","LL","다이나믹","92","54","116","55"
"2021","2","11200520","왕십리2동","LH","상권확장","112","56","116","55"
"2021","2","11170700","보광동","HH","정체","119","56","116","55"
"2021","2","11170690","서빙고동","HH","정체","123","65","116","55"
"2021","2","11170685","한남동","LL","다이나믹","104","54","116","55"
"2021","2","11170660","이태원2동","LL","다이나믹","93","50","116","55"
"2021","2","11170650","이태원1동","HH","정체","136","63","116","55"
"2021","2","11170640","이촌2동","HH","정체","140","76","116","55"
"2021","2","11170630","이촌1동","HH","정체","148","65","116","55"
